dimension,sitc2,score,sitc2_label
3,52,0.472901156354916,52 - Inorganic chemicals
3,68,12.4802094991386,68 - Non-ferrous metals
3,54,0.448218466298773,54 - Medicinal and pharmaceutical products
3,89,44.189229814364,"89 - Miscellaneous manufactured articles, n.e.s."
3,56,4.66293670342566e-15,"56 - Fertilizers, manufactured"
3,53,17.2941117572495,"53 - Dyeing, tanning and colouring materials"
3,55,0.331634796495797,55 - Oils and perfume materials; toilet and cleansing preparations
3,57,1.11022302462516e-15,57 - Explosives and pyrotechnic products
3,88,5.61274090252246,"88 - Photographic equipment and supplies and optical goods, n.e.s.; watches and clocks"
3,87,19.2403733377885,"87 - Professional, scientific and controlling instruments and apparatus, n.e.s."
3,84,0.629049121270657,84 - Articles of apparel and clothing accessories
3,23,0.0865418607665808,23 - Crude rubber (including synthetic and reclaimed)
3,62,2.45188293762185,"62 - Rubber manufactures, n.e.s."
3,21,3.33066907387547e-15,"21 - Hides, skins and furskins, raw"
3,61,0.00626727033023095,"61 - Leather, leather manufactures, n.e.s., and dressed furskins"
3,83,1.50519731240752,"83 - Travel goods, handbags and similar containers"
3,24,1.22843435784576,24 - Cork and wood
3,63,4.68201811826594,"63 - Cork and wood, cork manufactures (excluding furniture)"
3,64,7.89134659703528,"64 - Paper, paperboard, and articles of pulp, of paper or of paperboard"
3,65,1.04275587919841,"65 - Textile yarn, fabrics, made-up articles, n.e.s., and related products"
3,25,0.0569918909626364,25 - Pulp and waste paper
3,77,53.4607284258417,"77 - Electric machinery, apparatus and appliances, n.e.s., and electrical parts thereof"
3,85,0.0520544721695479,85 - Footwear
3,81,2.26073540264951,"81 - Sanitary, plumbing, heating, lighting fixtures and fittings, n.e.s."
3,97,15.3337411358816,"97 - Gold, non-monetary (excluding gold ores and concentrates)"
3,96,2.22044604925031e-16,"96 - Coin (other than gold coin), not being legal tender"
3,67,31.6365319155126,67 - Iron and steel
3,69,89.4525585670217,"69 - Manufactures of metals, n.e.s."
3,72,23.5195933392097,72 - Machinery specialized for particular industries
3,71,12.9496467399194,71 - Power generating machinery and equipment
3,74,50.5543689405512,"74 - General industrial machinery and equipment, n.e.s., and parts of, n.e.s."
3,75,1.96319018068351,75 - Office machines and automatic data processing equipment
3,73,8.45676845109043,73 - Metalworking machinery
3,76,1.3444011053853,"76 - Telecommunications, sound recording and reproducing equipment"
3,79,0.535087685916829,79 - Other transport equipment
3,78,33.2541971781602,78 - Road vehicles (including air-cushion vehicles)
3,95,1.98169061521408,"95 - Armoured fighting vehicles, war firearms, ammunition, parts, n.e.s."
3,82,10.0655427532056,82 - Furniture and parts thereof
4,00,3.23951187531555,00 - Live animals chiefly for food
4,94,0.0736099000094608,"94 - Animals, live, n.e.s., (including zoo animals, pets, insects, etc)"
4,01,22.5130129765213,01 - Meat and meat preparations
4,03,7.56314392776329,"03 - Fish, crustacean and molluscs, and preparations thereof"
4,02,11.42897877675,02 - Dairy products and birds' eggs
4,06,6.07432793845804,"06 - Sugar, sugar preparations and honey"
4,09,9.06252527576102,09 - Miscellaneous edible products and preparations
4,29,3.57240393590081,"29 - Crude animal and vegetable materials, n.e.s."
4,05,20.0473432751675,05 - Vegetables and fruit
4,07,11.3222395624654,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
4,04,12.7175448941263,04 - Cereals and cereal preparations
4,59,18.9878412936103,"59 - Chemical materials and products, n.e.s."
4,22,2.34491756659751,22 - Oil seeds and oleaginous fruit
4,08,6.74507936657324,08 - Feeding stuff for animals (not including unmilled cereals)
4,58,39.6889441275831,"58 - Artificial resins and plastic materials, and cellulose esters and ethers"
4,26,6.65233937506003,26 - Textile fibres (not wool tops) and their wastes (not manufactured into yarn or fabric)
4,41,0.133575102093307,41 - Animal oils and fats
4,42,9.55000992934493,42 - Fixed vegetable oils and fats
4,43,0.934283641365709,"43 - Animal and vegetable oils and fats, processed, and waxes of animal or vegetable origin"
4,51,21.4968306136913,51 - Organic chemicals
4,11,8.6021258700984,11 - Beverages
4,12,9.57652091150953,12 - Tobacco and tobacco manufactures
4,27,6.80216791682336,"27 - Crude fertilizer and crude minerals (excluding coal, petroleum and precious stones)"
4,66,16.2519572258344,"66 - Non-metallic mineral manufactures, n.e.s."
4,28,46.3915765755583,28 - Metalliferous ores and metal scrap
4,32,9.56409367681897,"32 - Coal, coke and briquettes"
4,34,52.8273356715869,"34 - Gas, natural and manufactured"
4,33,322.584103267868,"33 - Petroleum, petroleum products and related materials"
4,35,19.2005681697111,35 - Electric current
4,52,8.0878918626512,52 - Inorganic chemicals
4,68,38.8433141830916,68 - Non-ferrous metals
4,54,52.6199880618003,54 - Medicinal and pharmaceutical products
4,89,26.5069995674258,"89 - Miscellaneous manufactured articles, n.e.s."
4,56,8.10687677882213,"56 - Fertilizers, manufactured"
4,53,9.5360211876692,"53 - Dyeing, tanning and colouring materials"
4,55,18.2399490647573,55 - Oils and perfume materials; toilet and cleansing preparations
4,57,0.32089224094555,57 - Explosives and pyrotechnic products
4,88,4.41490522139259,"88 - Photographic equipment and supplies and optical goods, n.e.s.; watches and clocks"
4,87,11.2477787202223,"87 - Professional, scientific and controlling instruments and apparatus, n.e.s."
4,84,26.4656805449568,84 - Articles of apparel and clothing accessories
4,23,3.03044673636524,23 - Crude rubber (including synthetic and reclaimed)
4,62,10.2094534373256,"62 - Rubber manufactures, n.e.s."
4,21,1.8528569394403,"21 - Hides, skins and furskins, raw"
4,61,7.68421521626789,"61 - Leather, leather manufactures, n.e.s., and dressed furskins"
4,83,2.02188894200569,"83 - Travel goods, handbags and similar containers"
4,24,4.38492565770291,24 - Cork and wood
4,63,5.47960868350586,"63 - Cork and wood, cork manufactures (excluding furniture)"
4,64,23.2267644267895,"64 - Paper, paperboard, and articles of pulp, of paper or of paperboard"
4,65,48.8154209611396,"65 - Textile yarn, fabrics, made-up articles, n.e.s., and related products"
4,25,1.89211727500068,25 - Pulp and waste paper
