hs6,dimension,score,sitc2,sitc2_label
10110,1,0.826175381500491,,
10190,1,2.22044604925031e-16,00,00 - Live animals chiefly for food
10210,1,2.22044604925031e-16,,
10290,1,2.22044604925031e-16,00,00 - Live animals chiefly for food
10310,1,2.22044604925031e-16,00,00 - Live animals chiefly for food
10391,1,2.22044604925031e-16,00,00 - Live animals chiefly for food
10392,1,2.22044604925031e-16,00,00 - Live animals chiefly for food
10410,1,2.22044604925031e-16,00,00 - Live animals chiefly for food
10420,1,2.22044604925031e-16,00,00 - Live animals chiefly for food
10511,1,2.22044604925031e-16,00,00 - Live animals chiefly for food
10512,1,2.22044604925031e-16,00,00 - Live animals chiefly for food
10519,1,2.22044604925031e-16,,
10594,1,2.22044604925031e-16,00,00 - Live animals chiefly for food
10599,1,2.22044604925031e-16,00,00 - Live animals chiefly for food
10611,1,2.22044604925031e-16,94,"94 - Animals, live, n.e.s., (including zoo animals, pets, insects, etc)"
10612,1,2.22044604925031e-16,94,"94 - Animals, live, n.e.s., (including zoo animals, pets, insects, etc)"
10619,1,2.22044604925031e-16,94,"94 - Animals, live, n.e.s., (including zoo animals, pets, insects, etc)"
10620,1,2.22044604925031e-16,94,"94 - Animals, live, n.e.s., (including zoo animals, pets, insects, etc)"
10631,1,2.22044604925031e-16,94,"94 - Animals, live, n.e.s., (including zoo animals, pets, insects, etc)"
10632,1,2.22044604925031e-16,94,"94 - Animals, live, n.e.s., (including zoo animals, pets, insects, etc)"
10639,1,2.22044604925031e-16,94,"94 - Animals, live, n.e.s., (including zoo animals, pets, insects, etc)"
10690,1,2.22044604925031e-16,94,"94 - Animals, live, n.e.s., (including zoo animals, pets, insects, etc)"
20110,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20120,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20130,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20210,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20220,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20230,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20311,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20312,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20319,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20321,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20322,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20329,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20410,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20421,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20422,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20423,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20430,1,0.855062492196801,01,01 - Meat and meat preparations
20441,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20442,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20443,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20450,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20500,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20610,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20621,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20622,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20629,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20630,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20641,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20649,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20680,1,0.0218512987041281,01,01 - Meat and meat preparations
20690,1,0.20510249527488,01,01 - Meat and meat preparations
20711,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20712,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20713,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20714,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20724,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20725,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20726,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20727,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20732,1,2.22044604925031e-16,,
20733,1,2.22044604925031e-16,,
20734,1,2.22044604925031e-16,,
20735,1,2.22044604925031e-16,,
20736,1,2.22044604925031e-16,,
20810,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20830,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20840,1,1.33913687810885,01,01 - Meat and meat preparations
20850,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20890,1,2.22044604925031e-16,01,01 - Meat and meat preparations
20900,1,2.22044604925031e-16,,
21011,1,2.22044604925031e-16,01,01 - Meat and meat preparations
21012,1,2.22044604925031e-16,01,01 - Meat and meat preparations
21019,1,2.22044604925031e-16,01,01 - Meat and meat preparations
21020,1,2.22044604925031e-16,01,01 - Meat and meat preparations
21091,1,2.22044604925031e-16,01,01 - Meat and meat preparations
21093,1,2.22044604925031e-16,01,01 - Meat and meat preparations
21099,1,2.22044604925031e-16,01,01 - Meat and meat preparations
30110,1,2.22044604925031e-16,,
30191,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30192,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30193,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30194,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30195,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30199,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30211,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30212,1,2.22044604925031e-16,,
30219,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30221,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30222,1,1.35875321812955,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30223,1,3.35787936994755,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30229,1,0.169286316423511,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30231,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30232,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30233,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30234,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30235,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30236,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30239,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30240,1,2.22044604925031e-16,,
30250,1,0.63307688727444,,
30261,1,2.22044604925031e-16,,
30262,1,2.22044604925031e-16,,
30263,1,2.22044604925031e-16,,
30264,1,2.22044604925031e-16,,
30265,1,0.0195617665040688,,
30266,1,2.22044604925031e-16,,
30267,1,2.22044604925031e-16,,
30268,1,2.22044604925031e-16,,
30269,1,1.20158708503713,,
30270,1,0.11488108464642,,
30311,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30319,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30321,1,2.22044604925031e-16,,
30322,1,2.22044604925031e-16,,
30329,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30331,1,8.71631596117922,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30332,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30333,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30339,1,0.326749094992999,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30341,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30342,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30343,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30344,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30345,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30346,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30349,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30351,1,5.07272364158721,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30352,1,2.22044604925031e-16,,
30361,1,2.22044604925031e-16,,
30362,1,2.22044604925031e-16,,
30371,1,2.22044604925031e-16,,
30372,1,2.22044604925031e-16,,
30373,1,2.22044604925031e-16,,
30374,1,26.094850139662,,
30375,1,2.22044604925031e-16,,
30376,1,2.22044604925031e-16,,
30377,1,2.22044604925031e-16,,
30378,1,2.22044604925031e-16,,
30379,1,19.0913739120091,,
30380,1,8.28125040841699,,
30411,1,0.391364802487575,,
30412,1,2.22044604925031e-16,,
30419,1,36.6197161164605,,
30421,1,2.22044604925031e-16,,
30422,1,2.22044604925031e-16,,
30429,1,40.9170511471679,,
30491,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30492,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30499,1,17.6360323120415,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30510,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30520,1,2.43160791297859,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30530,1,13.4728487979289,,
30541,1,2.38041810877639,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30542,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30549,1,0.708240437478568,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30551,1,6.64096626495135,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30559,1,5.53255788902848,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30561,1,0.049348916630897,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30562,1,14.0973059516113,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30563,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30569,1,1.88842766808472,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30611,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30612,1,0.322184361882602,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30613,1,2.22044604925031e-16,,
30614,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30619,1,4.12338696100049,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30621,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30622,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30623,1,2.22044604925031e-16,,
30624,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30629,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30710,1,2.22044604925031e-16,,
30721,1,0.442514473514496,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30729,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30731,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30739,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30741,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30749,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30751,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30759,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30760,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30791,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
30799,1,2.22044604925031e-16,03,"03 - Fish, crustacean and molluscs, and preparations thereof"
40110,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40120,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40130,1,2.22044604925031e-16,,
40210,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40221,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40229,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40291,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40299,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40310,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40390,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40410,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40490,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40510,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40520,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40590,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40610,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40620,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40630,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40640,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40690,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40700,1,2.22044604925031e-16,,
40811,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40819,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40891,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40899,1,2.22044604925031e-16,02,02 - Dairy products and birds' eggs
40900,1,2.22044604925031e-16,06,"06 - Sugar, sugar preparations and honey"
41000,1,2.22044604925031e-16,09,09 - Miscellaneous edible products and preparations
50100,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
50210,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
50290,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
50400,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
50510,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
50590,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
50610,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
50690,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
50710,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
50790,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
50800,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
51000,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
51110,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
51191,1,0.630989686956051,29,"29 - Crude animal and vegetable materials, n.e.s."
51199,1,0.441338271482461,29,"29 - Crude animal and vegetable materials, n.e.s."
60110,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
60120,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
60210,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
60220,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
60230,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
60240,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
60290,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
60311,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
60312,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
60313,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
60314,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
60319,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
60390,1,2.22044604925031e-16,29,"29 - Crude animal and vegetable materials, n.e.s."
60410,1,2.22044604925031e-16,,
60491,1,2.22044604925031e-16,,
60499,1,2.22044604925031e-16,,
70110,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70190,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70200,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70310,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70320,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70390,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70410,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70420,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70490,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70511,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70519,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70521,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70529,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70610,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70690,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70700,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70810,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70820,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70890,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70920,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70930,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70940,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70951,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70959,1,2.41514904471247,05,05 - Vegetables and fruit
70960,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70970,1,2.22044604925031e-16,05,05 - Vegetables and fruit
70990,1,2.22044604925031e-16,,
71010,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71021,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71022,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71029,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71030,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71040,1,2.22044604925031e-16,09,09 - Miscellaneous edible products and preparations
71080,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71090,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71120,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71140,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71151,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71159,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71190,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71220,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71231,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71232,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71233,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71239,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71290,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71310,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71320,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71331,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71332,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71333,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71339,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71340,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71350,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71390,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71410,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71420,1,2.22044604925031e-16,05,05 - Vegetables and fruit
71490,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80111,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80119,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80121,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80122,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80131,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80132,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80211,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80212,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80221,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80222,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80231,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80232,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80240,1,2.22044604925031e-16,,
80250,1,2.22044604925031e-16,,
80260,1,2.22044604925031e-16,,
80290,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80300,1,2.22044604925031e-16,,
80410,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80420,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80430,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80440,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80450,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80510,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80520,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80540,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80550,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80590,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80610,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80620,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80711,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80719,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80720,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80810,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80820,1,2.22044604925031e-16,,
80910,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80920,1,2.22044604925031e-16,,
80930,1,2.22044604925031e-16,05,05 - Vegetables and fruit
80940,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81010,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81020,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81040,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81050,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81060,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81090,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81110,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81120,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81190,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81210,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81290,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81310,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81320,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81330,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81340,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81350,1,2.22044604925031e-16,05,05 - Vegetables and fruit
81400,1,2.22044604925031e-16,05,05 - Vegetables and fruit
90111,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
90112,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
90121,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
90122,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
90190,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
90210,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
90220,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
90230,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
90240,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
90300,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
90411,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
90412,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
90420,1,2.22044604925031e-16,,
90500,1,2.22044604925031e-16,,
90611,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
90619,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
90620,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
90700,1,2.22044604925031e-16,,
90810,1,2.22044604925031e-16,,
90820,1,2.22044604925031e-16,,
90830,1,2.22044604925031e-16,,
90910,1,2.22044604925031e-16,,
90920,1,2.22044604925031e-16,,
90930,1,2.22044604925031e-16,,
90940,1,2.22044604925031e-16,,
90950,1,2.22044604925031e-16,,
91010,1,2.22044604925031e-16,,
91020,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
91030,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
91091,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
91099,1,2.22044604925031e-16,07,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
100110,1,2.22044604925031e-16,,
100190,1,2.22044604925031e-16,,
100200,1,2.22044604925031e-16,,
100300,1,2.22044604925031e-16,,
100400,1,2.22044604925031e-16,,
100510,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
100590,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
100610,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
100620,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
100630,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
100640,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
100700,1,2.22044604925031e-16,,
100810,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
100820,1,2.22044604925031e-16,,
100830,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
100890,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
110100,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
110210,1,2.22044604925031e-16,,
110220,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
110290,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
110311,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
110313,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
110319,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
110320,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
110412,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
110419,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
110422,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
110423,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
110429,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
110430,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
110510,1,2.22044604925031e-16,05,05 - Vegetables and fruit
110520,1,2.22044604925031e-16,05,05 - Vegetables and fruit
110610,1,2.22044604925031e-16,05,05 - Vegetables and fruit
110620,1,2.22044604925031e-16,05,05 - Vegetables and fruit
110630,1,2.22044604925031e-16,05,05 - Vegetables and fruit
110710,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
110720,1,2.22044604925031e-16,04,04 - Cereals and cereal preparations
110811,1,2.22044604925031e-16,59,"59 - Chemical materials and products, n.e.s."
110812,1,2.22044604925031e-16,59,"59 - Chemical materials and products, n.e.s."
